0	-8.0	68.0	40.0	-31.0	-12.0	-11.0	7.0	-81.0	113.31
1	34.0	-73.0	59.0	16.0	6.0	14.0	7.0	35.0	127.91
2	107.0	92.0	37.0	-29.0	1.0	7.0	2.0	-44.0	128.96
3	87.0	-36.0	99.0	-59.0	-13.0	-18.0	-3.0	58.0	131.57
4	-69.0	-32.0	51.0	18.0	-3.0	1.0	-26.0	-11.0	137.21
5	17.0	12.0	-112.0	-102.0	-11.0	-3.0	2.0	3.0	137.89
6	51.0	-126.0	45.0	50.0	0.0	-13.0	-8.0	-16.0	138.0
7	-55.0	-70.0	30.0	-16.0	12.0	1.0	1.0	44.0	137.95
8	28.0	-62.0	16.0	13.0	-15.0	-1.0	-4.0	-24.0	137.51
9	-35.0	113.0	-14.0	127.0	-6.0	14.0	15.0	32.0	136.67
10	87.0	44.0	127.0	-114.0	0.0	-25.0	-76.0	6.0	135.48
11	-105.0	18.0	-95.0	27.0	-9.0	-13.0	12.0	24.0	135.39
12	-94.0	90.0	32.0	36.0	-5.0	-4.0	-4.0	31.0	137.89
13	67.0	6.0	-41.0	27.0	13.0	5.0	0.0	10.0	137.51
14	29.0	-65.0	60.0	78.0	-33.0	-4.0	-82.0	37.0	136.67
15	-111.0	-103.0	-3.0	21.0	-3.0	-2.0	7.0	-128.0	133.03
16	-128.0	-7.0	62.0	3.0	-4.0	-18.0	21.0	27.0	133.03
17	126.0	54.0	-100.0	37.0	-10.0	-6.0	4.0	9.0	135.39
18	-69.0	-92.0	-8.0	17.0	3.0	13.0	-6.0	-18.0	134.34
19	37.0	-128.0	13.0	-19.0	-7.0	-2.0	8.0	-34.0	126.04
20	127.0	4.0	16.0	87.0	-12.0	2.0	-16.0	-25.0	130.78
21	-28.0	79.0	58.0	-6.0	-3.0	-11.0	6.0	12.0	111.62
22	127.0	127.0	38.0	3.0	-13.0	-25.0	-6.0	15.0	123.52
23	26.0	-128.0	-29.0	54.0	17.0	6.0	-8.0	5.0	115.91
24	-94.0	-92.0	46.0	-70.0	10.0	-4.0	33.0	22.0	123.52
25	-101.0	-69.0	42.0	-18.0	-17.0	5.0	-24.0	29.0	131.57
26	108.0	-128.0	-97.0	27.0	-13.0	11.0	9.0	-50.0	124.19
27	-58.0	56.0	-38.0	-122.0	7.0	-34.0	9.0	-37.0	109.1
28	1.0	92.0	53.0	73.0	19.0	7.0	24.0	41.0	109.1
29	88.0	4.0	15.0	-17.0	0.0	7.0	-11.0	99.0	102.41
30	127.0	114.0	-52.0	17.0	7.0	-2.0	13.0	75.0	91.22
31	127.0	-91.0	78.0	-11.0	-16.0	30.0	4.0	30.0	72.95
32	-128.0	-66.0	40.0	24.0	-9.0	-1.0	11.0	-104.0	93.44
33	66.0	0.0	51.0	-53.0	2.0	-15.0	-8.0	-68.0	70.34
34	66.0	22.0	-102.0	8.0	0.0	-8.0	-4.0	58.0	102.05
35	38.0	-65.0	-24.0	7.0	11.0	11.0	-19.0	84.0	104.58
36	45.0	127.0	-47.0	-47.0	1.0	-2.0	0.0	-43.0	99.58
37	-125.0	127.0	37.0	47.0	-17.0	-2.0	-29.0	18.0	94.76
38	92.0	7.0	34.0	28.0	-2.0	6.0	-4.0	38.0	93.29
39	113.0	-44.0	104.0	4.0	0.0	-9.0	-1.0	7.0	94.61
40	-92.0	43.0	87.0	61.0	28.0	10.0	-15.0	-1.0	72.95
41	-82.0	-128.0	12.0	-35.0	6.0	-22.0	-19.0	-32.0	90.3
42	-64.0	53.0	94.0	-4.0	-25.0	19.0	6.0	-36.0	69.94
43	93.0	-51.0	-111.0	66.0	-10.0	2.0	-16.0	5.0	70.34
44	127.0	-91.0	-13.0	-11.0	-9.0	4.0	-10.0	-2.0	67.58
45	-43.0	27.0	65.0	-20.0	20.0	34.0	23.0	-18.0	63.27
46	-83.0	31.0	-23.0	25.0	16.0	-17.0	1.0	11.0	62.41
47	-83.0	-40.0	2.0	-7.0	-6.0	7.0	-7.0	49.0	58.46
48	57.0	34.0	31.0	-27.0	-1.0	6.0	13.0	-112.0	58.65
49	-41.0	19.0	12.0	10.0	6.0	-4.0	-18.0	-6.0	62.12
50	127.0	50.0	-23.0	-53.0	-12.0	3.0	6.0	38.0	55.21
51	-12.0	127.0	-40.0	15.0	-6.0	-2.0	19.0	-14.0	60.17
52	53.0	-39.0	-30.0	-7.0	6.0	-10.0	-20.0	24.0	57.73
53	10.0	-88.0	-75.0	62.0	-1.0	-7.0	-13.0	-6.0	54.81
54	88.0	-84.0	68.0	41.0	-10.0	-9.0	22.0	-23.0	55.85
55	59.0	127.0	-112.0	62.0	5.0	-22.0	-4.0	-17.0	54.14
56	34.0	-86.0	-34.0	29.0	-1.0	-1.0	-10.0	-35.0	56.68
57	113.0	77.0	85.0	-29.0	5.0	11.0	-6.0	27.0	57.73
58	-25.0	78.0	93.0	54.0	-22.0	-15.0	2.0	8.0	58.65
59	9.0	95.0	23.0	-17.0	12.0	-14.0	-5.0	-45.0	55.85
60	36.0	-128.0	-79.0	-11.0	-1.0	5.0	-17.0	49.0	54.14
61	-67.0	70.0	106.0	0.0	-26.0	-8.0	-66.0	21.0	60.17
62	-87.0	-112.0	-47.0	-7.0	-3.0	2.0	-25.0	12.0	62.41
63	-128.0	-116.0	39.0	-10.0	10.0	18.0	-25.0	28.0	65.96
64	-37.0	2.0	52.0	22.0	1.0	-16.0	-29.0	17.0	67.15
65	-66.0	-73.0	-39.0	53.0	-23.0	3.0	-6.0	-12.0	67.37
66	-80.0	-22.0	-9.0	34.0	6.0	-7.0	21.0	-13.0	67.58
67	-59.0	-84.0	-96.0	15.0	11.0	5.0	-15.0	-4.0	70.04
68	-100.0	-123.0	-39.0	78.0	-7.0	-10.0	-17.0	30.0	87.12
69	-4.0	-128.0	0.0	-5.0	1.0	-11.0	-7.0	-21.0	94.61
70	-10.0	22.0	54.0	9.0	-7.0	0.0	-18.0	-27.0	104.05
71	127.0	64.0	40.0	50.0	11.0	-5.0	2.0	-26.0	93.29
72	53.0	-54.0	-42.0	37.0	-2.0	6.0	-8.0	12.0	91.22
73	-62.0	-5.0	95.0	102.0	5.0	21.0	12.0	-28.0	87.12
74	28.0	-47.0	-128.0	-54.0	-13.0	1.0	0.0	-3.0	102.05
75	108.0	18.0	-71.0	-47.0	3.0	9.0	-13.0	-6.0	106.79
76	-93.0	88.0	-5.0	-128.0	26.0	-7.0	-22.0	65.0	107.85
77	127.0	35.0	-119.0	-21.0	-5.0	0.0	7.0	16.0	124.19
78	-33.0	-23.0	10.0	-29.0	4.0	2.0	-2.0	6.0	113.78
79	-20.0	-24.0	-13.0	-41.0	-6.0	-10.0	-10.0	23.0	128.96
80	127.0	46.0	-71.0	34.0	9.0	-8.0	-38.0	32.0	119.05
81	-60.0	-128.0	50.0	32.0	8.0	16.0	2.0	86.0	113.78
82	9.0	75.0	34.0	-35.0	3.0	-24.0	7.0	-14.0	104.58
83	-23.0	-98.0	105.0	68.0	-3.0	-12.0	-20.0	5.0	106.73
84	-96.0	56.0	-2.0	-20.0	5.0	-4.0	8.0	-7.0	107.85
85	-55.0	31.0	88.0	16.0	3.0	7.0	-5.0	-13.0	106.17
86	-93.0	-83.0	-36.0	16.0	-16.0	-10.0	-5.0	-19.0	106.73
87	107.0	17.0	67.0	8.0	-8.0	-12.0	7.0	-9.0	109.04
