1	20.17	92.03
2	29.56	92.61
3	25.59	76.67
4	9.17	59.28
5	27.46	168.06
6	23.92	171.81
7	48.27	154.95
8	36.38	159.86
9	64.27	148.38
10	25.95	147.78
11	62.73	143.81
12	39.86	144.47
13	62.93	131.3
14	52.04	125.5
15	80.97	117.48
16	83.68	109.78
17	84.49	104
18	58.8	83.99
19	28.38	95.08
20	57.62	97.8
21	83.54	100.62
22	63.88	112.08
23	49.23	112.93
24	34.3	112.81
25	87.93	117.48
26	42.49	119.88
27	43.96	115.28
28	69.93	117.52
29	39.87	110.59
30	62.92	114.89
31	75.17	113.87
32	53.52	110.49
33	80.86	107.15
34	72.06	104.37
35	51.33	102.74
36	61.08	102.33
37	47.67	105.01
38	56.87	112.22
39	65.07	128.28
40	64.22	132.15
41	35.63	134.82
42	68.73	138.34
43	66.05	133.96
44	41.46	134.64
45	56.2	136.55
46	77.89	115.71
47	93.41	110.05
48	52.94	121.19
49	59.31	115.36
50	58.43	110.21
51	63.55	106.81
52	51.44	105
53	68.99	106.11
54	40.98	109.44
55	55.13	114.11
56	62.75	109.27
57	75.99	123.27
58	36.4	128.21
59	39.91	123.83
60	52.89	125.11
61	45.59	126.31
62	27.44	124.34
63	29.29	124.17
64	41.39	127.79
65	37.64	127.65
66	57.39	128.78
67	58.6	114.59
68	8.29	103.69
69	32.16	123.56
70	19.45	124.47
71	36.45	128.79
72	65.2	129.78
73	15.64	134.37
74	58.78	140.62
75	66.76	145.37
76	49.14	150
77	17.33	153.54
78	22.68	156.34
79	41.07	157.77
80	19.52	158.8
81	19.14	159.99
82	24.32	160.65
83	12.62	161.15
84	11.18	161.44
85	16.63	161.77
86	9.96	162.24
87	3.49	162.63
88	9.37	163.15
89	4.46	162.72
90	3.13	162.48
91	8.98	161.69
92	6.79	161.25
93	5.31	161.17
94	4.86	160.91
95	5.84	160.71
96	6.04	160.36
97	4.06	160.34
98	6.53	160.47
99	12.96	161.14
100	2.21	161.18
101	0.93	161.46
102	4.89	162.31
103	1.21	163.22
104	1.5	164.42
105	1.07	165.51
106	1.87	166.58
107	1.56	167.52
108	3.14	166.17
109	4.29	165.99
110	2.88	165.15
111	2.54	166.88
112	3.51	163.91
113	5.49	162.96
114	1	162.02
115	1.56	154.91
116	1.42	154.3
117	0.95	153.09
118	1.48	155.66
119	1.2	155.71
120	1.24	156.04
121	1.53	155.55
122	1	156.91
123	1.34	150.72
124	1.48	151.76
125	2.21	153.43
126	1.43	157.74
127	0.68	156.53
128	2.51	166.38
129	1.83	165.1
130	1.29	167.05
131	1.41	165.78
132	2	164.01
133	1.35	164.11
134	4.62	164.01
135	5.48	164.02
136	1.78	164.04
137	32.18	164.47
138	27.31	164.2
139	36.16	163.37
140	19.97	162.29
141	49.58	161.22
142	21.46	159.36
143	24.54	155.36
144	10.49	153.03
145	43.27	152.4
146	41.45	153.25
147	34.87	158.41
148	31.45	160.04
149	18.59	161.65
150	15.83	158.29
151	48.23	156.12
152	13.45	156.92
153	38.53	158.75
154	24.67	159.64
155	18.09	160.16
156	4.47	159.16
157	6.8	159.96
158	3.46	159.19
159	4.95	158.28
160	4.62	158.99
161	9.35	160.15
162	3.77	159.97
163	11.28	158.17
164	5.04	158.66
165	7	160.54
166	5.62	162.92
167	7.07	164.11
168	4.52	162.29
169	5.12	162.37
170	2.78	162.75
171	22.3	162.3
172	6.1	163.33
173	7.69	166.98
174	6.65	170.45
175	2.87	172.62
176	2.27	174.45
177	4.02	174.72
178	10.99	174.79
