0.1	26.28	128.97
0.2	60.55	156.9
0.3	33.98	152.03
0.4	31.64	160.66
0.5	19.92	161.83
0.6	18.75	132.51
0.7	18.84	138.59
0.8	43.97	172.71
0.9	22.04	177.36
1	51.14	174.87
1.1	46.83	161.29
1.2	68.82	5.12
1.3	43.74	13.39
1.4	73.39	35.38
1.5	16.26	20.02
1.6	36.05	7.12
1.7	39.42	0.61
1.8	9.33	88.11
1.9	28.77	141.8
2	33.75	117.74
2.1	22.7	141.88
2.2	24.01	149.79
2.3	24.87	151.34
2.4	49.34	152.79
2.5	74.8	132.03
2.6	54.1	126.13
2.7	72.93	83.86
2.8	15.05	15.16
2.9	23.21	22.68
3	7.33	24.24
3.1	29.96	103.01
3.2	39.07	116.5
3.3	13.22	147.65
3.4	49.89	144.18
3.5	20.71	157.1
3.6	6.34	160.78
3.7	14.59	161.36
3.8	14.69	161.07
3.9	11.73	160.78
4	4.17	160.12
4.1	19.88	159.69
4.2	8.22	159.95
4.3	15.28	164.48
4.4	12.42	160.88
4.5	31.35	160.61
4.6	13.1	159.57
4.7	9.17	158.67
4.8	11.95	159.09
4.9	18.16	160.16
5	10.02	159.37
5.1	38.54	159.31
5.2	3.92	158.9
5.3	43.1	157.46
5.4	8.59	156.26
5.5	20.28	156.36
5.6	13.96	156.24
5.7	23.78	155.83
5.8	25.94	155.89
5.9	10.75	157.03
6	8.84	156.89
6.1	5	157.33
6.2	6.85	156.56
6.3	19.3	156.64
6.4	15.22	156.91
6.5	16.68	157.03
6.6	15.24	157.53
6.7	6.53	157.96
6.8	32.94	157.7
6.9	29.7	157.24
7	15.39	157.89
7.1	6.5	158.3
7.2	13.14	158.38
7.3	10.15	158.63
7.4	5.14	158.72
7.5	6.1	159.63
7.6	13.13	160.46
7.7	7.63	160.13
7.8	13.77	160.38
7.9	12.77	160.62
8	11.14	161.09
8.1	3.13	161.08
8.2	20.53	160.4
8.3	8.37	160.65
8.4	19.11	160.21
8.5	16.38	160.59
8.6	22.46	160.82
8.7	12.51	160.72
8.8	21.28	160.68
8.9	15.55	160.68
9	11.64	160.76
9.1	4.41	162.01
9.2	15.96	161.65
9.3	8.85	161.83
9.4	5.3	162.19
9.5	25.52	162.76
9.6	13.17	163.87
9.7	15.49	164.32
9.8	23.11	164.2
9.9	15.23	164.38
10	12.35	165.02
10.1	7.33	165.57
10.2	26.62	165.69
10.3	13.51	165.58
10.4	6.83	165.84
10.5	24.36	165.74
10.6	22.53	165.62
10.7	6.2	165.64
10.8	7.46	165.71
10.9	26.11	165.88
11	18.3	165.43
11.1	16.96	165.03
11.2	17.34	164.93
11.3	27.43	164.77
11.4	10.76	164.57
11.5	14.78	164.17
11.6	12.12	164
11.7	14.14	163.73
11.8	14.63	163.72
11.9	7.35	164.01
12	13.23	164.42
12.1	7.34	164.65
12.2	19.2	164.91
12.3	19.89	165.16
12.4	9.82	165.26
12.5	14.6
