1	-1	-3	-2	2	0	0	2	1	178.18
2	1	-1	-3	0	-3	-1	1	0	178.62
3	-1	-1	-1	1	1	1	-1	-1	178.94
4	-1	1	0	-4	0	-1	0	-1	178.94
5	0	-1	1	-1	1	-3	0	-2	179.32
6	0	-3	0	-2	-1	1	0	-1	179.15
7	0	-2	-2	-1	0	-1	-2	-1	179.25
8	-1	-1	1	-1	-1	-1	0	0	179.9
9	-1	-1	-2	-1	-1	1	-1	-1	179.9
10	0	0	-1	1	-2	0	0	-2	179.63
11	-1	-2	2	-2	0	1	-2	-2	179.41
12	-1	-1	0	-2	0	0	-2	-2	179.19
13	2	-1	0	-2	-3	-1	1	1	179.19
14	-2	-1	1	-1	1	-5	0	-3	179.08
15	-2	-1	1	-1	-2	1	-1	-2	178.95
16	-2	-3	-2	0	-1	-2	0	0	178.95
17	0	-1	0	0	1	-1	0	-1	180
18	0	0	2	-1	-1	0	0	1	179.74
19	0	-1	-1	-2	-1	-1	-1	-1	179.77
20	-2	-1	0	0	-2	0	0	1	179.77
21	0	-1	-2	0	-2	-1	-2	-2	179.68
22	-2	-2	1	-1	-1	0	0	-2	179.35
23	1	-2	1	-1	1	1	-4	0	179.09
24	0	-1	-3	-3	-2	2	-1	0	179.09
25	0	-1	-2	1	2	-3	1	-2	179.25
26	-1	1	2	-3	-3	-2	-2	-1	179.26
27	1	-1	-3	-2	1	0	-2	-1	179.48
28	0	-1	-2	0	-1	-3	0	0	179.48
29	1	1	-1	0	-2	-2	-2	0	179.46
30	-1	0	-1	0	-1	-3	-2	-2	179.59
31	0	-1	-1	-2	-1	0	-2	3	179.59
32	0	-1	-1	0	-1	-1	-1	-2	178.93
33	1	1	1	2	-2	-1	0	0	178.73
34	-1	-1	-1	0	-2	-4	0	1	178.44
35	1	-1	-1	0	1	-1	-1	-2	178.39
36	0	-24	-8	-3	-1	1	-2	0	178.3
37	-3	9	0	-2	-2	-3	-4	-3	178.29
38	1	-10	-3	0	0	0	1	1	178.32
39	3	3	-1	0	0	-1	0	-4	178.28
40	22	7	29	20	7	2	5	18	178.39
41	-5	-19	-13	-4	-3	-2	-4	-7	178.36
42	-2	0	-5	-4	0	1	1	-1	178.36
43	5	14	-26	-12	-4	-2	-5	-12	178.46
44	-14	-69	17	8	4	5	4	11	178.39
45	39	8	-18	-2	-2	-4	-6	-15	178.75
46	-1	8	49	11	-1	-4	3	19	178.89
47	-5	-7	-13	-16	-9	-7	-9	-20	179.18
48	-9	56	0	-1	1	-2	-2	-14	179.18
49	-6	35	82	39	7	2	10	32	179.5
50	20	-11	-55	-17	2	4	2	-3	179.52
51	-28	-54	-4	-5	-1	0	-1	-10	179.89
52	25	-22	-31	-6	1	7	-1	-14	179.75
53	-6	4	-19	-6	-2	3	0	-6	179.75
54	47	-12	14	11	4	1	2	13	179.79
55	10	36	112	49	9	-1	7	47	179.7
56	-53	2	-62	-33	-13	-10	-11	-27	179.59
57	-67	-91	-33	-14	-3	-1	-2	-13	179.59
58	26	16	36	-1	-11	-9	-5	7	179.63
59	-24	33	-11	6	1	1	0	-3	179.6
60	-39	-93	-37	-8	-3	0	-1	-8	179.91
61	-50	-25	70	29	3	3	5	14	179.7
62	31	36	6	0	1	-3	1	11	179.27
63	32	70	-21	-13	-1	3	-3	-14	179.27
64	10	34	14	13	10	10	9	14	178.87
65	-104	-111	-20	-8	-4	-5	-4	-24	178.27
66	37	-36	-54	-22	-5	-3	-4	-1	177.84
67	-87	-65	-15	-4	2	4	3	-18	177.84
68	-4	-29	12	-1	-7	-5	-1	2	177.16
69	-3	87	-41	-14	-5	-5	-4	4	176.54
70	63	25	-31	-17	3	8	3	9	176.66
71	-128	-128	44	12	-8	-8	-2	-30	176.66
72	90	78	-22	-27	-12	-7	-11	-7	176.54
73	20	-29	67	25	2	2	3	31	175.73
74	96	90	7	7	0	-5	-3	24	175.01
75	12	19	9	16	10	7	6	27	175.01
76	23	4	24	4	-5	-6	-6	-4	175.27
77	-91	-113	73	47	7	1	5	15	174.64
