1	12.79	149.58
2	8.33	148.92
3	26.29	145.11
4	49.58	148.48
5	59.06	134.9
6	93.83	139.39
7	85.78	130.88
8	84.35	102.23
9	91.51	111.09
10	76.92	98.98
11	71.83	94.17
12	93.98	91.38
13	60.58	89.14
14	55.65	94.59
15	38.95	101.17
16	74.5	107.04
17	61.95	111.81
18	62.18	112.36
19	60.11	115.5
20	76.11	121.28
21	65.91	125.34
22	33.22	126.47
23	57.17	126.04
24	26.18	121.65
25	68.47	116.27
26	63.1	111.33
27	58.99	106.36
28	32.2	101.62
29	56.17	96.39
30	53.67	91.43
31	68.47	87.13
32	29.19	86.81
33	68.54	87.77
34	37.66	89.82
35	72.24	96.72
36	56.49	101.12
37	50.11	105.59
38	26.87	110.34
39	42.16	114.23
40	30.79	118.97
41	37.06	123.4
42	49.06	127
43	42.25	128.97
44	29.44	129.09
45	42.32	126.22
46	69.31	120.39
47	55.34	114.28
48	28.39	105.9
49	43.56	101.05
50	49.16	88.46
51	50.2	88.55
52	51.05	85.84
53	34.85	73.38
54	59.54	73.04
55	50.63	88.4
56	47.73	89.64
57	49.66	93.02
58	60.45	100.3
59	43.5	104.91
60	29.85	109.07
61	28.17	112.87
62	34.22	117.49
63	54.2	121.64
64	22.16	123.91
65	44.75	124.77
66	33.63	125
67	26.81	124.98
68	36.52	124.97
69	19.06	124.82
70	25.38	124.77
71	29.45	124.7
72	41.23	124.65
73	44.64	124.59
74	10.97	124.65
75	32.32	124.67
76	14.76	124.74
77	14.55	124.8
78	39.81	124.82
79	33.48	124.94
80	13.33	125.02
81	40.66	125.04
82	28.37	125.08
83	23.18	124.96
84	32.15	125.01
85	44.14	125.05
86	29.73	125.07
87	14.84	124.98
88	22.58	124.95
89	9.84	125.28
90	18.86	126.38
91	9.24	126.06
92	7.29	125.75
93	23.2	125.79
94	9.48	126.11
95	10.22	126.74
96	18.82	128.33
97	13.18	130.75
98	14.89	134.46
99	40.01	137.44
100	25.6	140.69
101	13.16	144.13
102	3.12	148.26
103	3.69	150.91
104	4.83	154.09
105	8.51	158.22
106	4.87	161.9
107	2	162.91
108	8.23	163.72
109	2.94	164.1
110	9.99	163.8
111	3.26	163.95
112	14.72	164.28
113	4.57	163.39
114	6.26	162.85
115	9.22	163.59
116	9.92	162.5
117	6.49	161.94
118	4.59	161.65
119	4.53	163.11
120	3.36	162.38
121	5.59	163.09
122	6.38	163.45
123	3.96	163.54
124	3.29	162.85
125	4.84	163.03
126	5.59	163.14
127	4.51	163.21
128	2.95	163.32
129	5.24	163.31
130	9.62	163.35
131	11.23	161.47
132	11.12	161.3
133	17.39	161.13
134	8	160.29
135	5.82	159.17
136	13.53	158.26
137	6.47	158.01
138	4.31	157.91
139	4.44	157.81
140	7.38	157.91
141	19.1	157.99
142	6.72	157.99
143	4.26	158
144	8.28	157.6
145	6.52	156.45
146	27.87	155.55
147	7.22	154.84
148	8.05	154.74
149	8.1	157.36
150	7.91	159.87
151	3	160.32
152	8.7	163.04
153	15.16	162.37
154	20.38	164.02
155	13.71	163.93
156	4.23	170.42
157	15.72	172.18
158	6.26	174.17
159	4.54	177.33
160	6.5	179.59
161	4.76	179.76
162	6.02	179.93
163	3	179.45
164	3.27	177.03
165	4.28	176.93
166	4.79	174.76
167	1.97	174.84
168	1.55	174.07
169	4.75	174.41
170	7.41	174.09
171	5.46	175.96
172	2.55	177.95
173	2.1	178.69
174	4.13	178.65
175	6.9	178.35
176	1.97	177.75
177	1.52	177.24
178	7.36	177.86
179	3.19	177.93
180	5.4	178.31
