0.1	82.91	179.21
0.2	57.51	179.79
0.3	49.02	179.97
0.4	19.71	179.83
0.5	12.35	178.98
0.6	7.14	163.38
0.7	15.29	134.91
0.8	34.16	161.24
0.9	16.7	164.92
1	9.38	163.33
1.1	5.8	163.95
1.2	40.96	163.12
1.3	47.69	163.56
1.4	22.67	164.3
1.5	18.08	165.72
1.6	16.4	166.15
1.7	10.12	166.68
1.8	16.79	167.32
1.9	66.05	167.61
2	25.23	168.26
2.1	11.68	168.58
2.2	42.23	169.38
2.3	23.48	171.33
2.4	30.6	173.06
2.5	41.36	170.12
2.6	61.87	91.48
2.7	35.36	87.62
2.8	55.15	86.2
2.9	17.42	107.08
3	6.35	133.34
3.1	5.96	162.71
3.2	4.47	162.67
3.3	6.97	160.47
3.4	6.88	159.11
3.5	2.46	158.71
3.6	5.78	159.38
3.7	10.87	159.3
3.8	15.06	160.13
3.9	10.49	160.61
4	15.08	161.65
4.1	12.32	162.34
4.2	7.76	165.08
4.3	36.21	166.23
4.4	27.5	166.89
4.5	49.07	167.44
4.6	21.28	175.97
4.7	36.61	95.95
4.8	82.81	75.19
4.9	60.61	71.61
5	62.34	70.88
5.1	13.47	75
5.2	6.55	179.65
5.3	9.68	139.96
5.4	8.35	162.52
5.5	43	162.73
5.6	26.57	161.47
5.7	39.44	160.55
5.8	50.55	160.89
5.9	19.87	160.58
6	21.56	160.98
6.1	43.04	162.1
6.2	55.99	163.77
6.3	48.39	164.94
6.4	42.7	167.41
6.5	67.37	169.15
6.6	46.17	169.41
6.7	69.58	169.78
6.8	100.16	171.99
