1	126	122	27	-11	-6	-5	-2	2	138.56
2	53	57	12	-11	-6	-2	-1	3	137.54
3	89	104	-28	-22	-7	-3	-4	-11	138.15
4	42	5	-14	-14	-4	-5	-3	-3	138.15
5	-2	-93	-32	-6	-3	0	-3	-1	139.15
6	116	123	23	-14	-8	-5	-4	-4	140.08
7	48	3	-11	16	17	14	17	13	140.91
8	27	33	15	4	-2	-1	0	2	140.91
9	56	91	19	-2	3	3	3	4	141.84
10	-36	-85	4	22	11	7	6	14	142.46
11	-69	-55	-89	-54	-16	-10	-15	-39	142.46
12	24	79	21	13	13	36	4	18	142.98
13	-21	-33	-4	-1	3	12	0	14	143.25
14	-3	4	-51	-42	-15	-8	0	-28	143.09
15	29	0	-13	-21	-59	-112	47	-17	143.32
16	92	95	14	37	40	45	9	7	143.32
17	-128	-111	-67	-40	-14	-11	-19	-43	143.2
18	80	76	30	2	1	-2	-5	8	142.71
19	-115	-51	-40	-18	2	50	-44	15	141.83
20	-58	-110	0	-12	-35	118	-121	2	141.83
21	-73	-39	3	-8	-4	-128	24	-105	140.85
22	-19	22	44	21	16	32	48	32	140.02
23	-77	-101	-60	-34	-24	53	-67	77	139.23
24	7	78	-57	-41	-112	-117	-21	-69	139.23
25	63	-73	13	26	69	51	-119	82	137.92
26	127	63	127	115	84	47	57	40	135.62
27	127	127	72	51	-37	-91	116	-83	135.12
28	127	127	-72	-38	-94	-57	-96	30	133.74
29	-69	9	-41	-43	-17	-48	-103	-84	133.74
30	-126	-125	-38	-42	65	118	-97	-26	132.21
31	127	-20	78	101	104	90	-84	127	121.89
32	120	121	-84	-99	-7	65	-67	19	115.96
33	74	117	-24	9	-8	-106	127	-33	115.96
34	20	55	127	127	87	39	27	46	106.14
35	83	127	-39	-73	31	127	-124	68	101.1
36	-25	-31	-19	41	2	35	0	-25	99.16
37	-128	-106	-62	-74	-115	-128	-16	-128	99.16
38	-128	-101	127	50	89	119	-115	76	94.82
39	-80	-70	75	81	63	63	112	-38	90.85
40	-112	13	-83	2	43	-1	-48	60	90.85
41	72	111	-94	-97	-128	1	-55	-51	88.11
42	-86	-128	-22	36	28	-92	75	-104	74.84
43	-20	-39	86	39	36	127	-101	108	74.42
44	-77	-75	-128	-122	-40	-69	-38	-119	74.42
45	25	100	-69	-81	-18	62	-20	71	73.06
46	48	23	-92	-63	-102	-74	13	-76	70.59
47	-52	-57	22	-97	0	95	-128	1	68.9
48	71	28	-128	-110	-103	-49	40	-29	68.83
49	-128	-22	-37	13	76	95	17	5	68.83
50	-123	64	-47	0	-73	-55	-2	53	65.71
51	127	41	127	58	66	-28	29	66	64.67
52	-25	108	48	38	-59	61	-53	12	64.25
53	-116	-128	-43	76	46	-128	105	-12	63.05
54	-51	-85	-24	-44	-30	-112	66	-63	60.33
55	12	15	-27	-80	-109	-87	57	-10	59.11
56	-21	86	-23	-18	32	17	71	24	58.5
57	117	53	37	-42	-46	-111	122	44	58.67
58	-94	-43	-84	-42	37	27	-110	37	60.71
59	127	107	-23	7	40	104	-91	120	72.52
60	99	35	19	4	-43	-23	12	39	72.52
61	86	-57	5	11	-72	-104	127	7	68.83
62	97	118	7	-33	43	102	-104	56	71.55
63	35	32	3	-18	-13	-54	32	18	71.55
64	-86	-114	-33	7	42	-19	3	-89	72.5
65	127	127	20	-6	30	94	-56	93	75.07
66	-29	-76	1	42	18	91	-128	-47	75.07
67	-88	-76	12	10	-24	-95	42	-7	77.44
68	-14	22	18	20	65	65	-61	99	79.89
69	56	8	16	8	24	100	-18	67	82.41
70	-73	-40	-78	-6	9	58	-50	6	82.41
71	-76	31	-7	-2	6	12	-11	-69	85.29
72	53	19	-15	-32	-97	-65	-44	22	87.85
73	72	67	29	-5	-61	-109	3	-52	97.78
74	127	65	12	-11	-24	-74	-48	-5	97.78
75	-56	4	36	37	53	103	126	17	97.81
76	-58	-64	-19	-19	-4	9	-32	-20	98.79
77	-71	-128	16	12	29	112	-32	56	100.24
78	86	65	1	-13	-1	66	-22	-52	100.24
