0.1	48.88	75.82
0.2	49.88	95.21
0.3	31.54	102.62
0.4	60.26	105.38
0.5	27.81	106.55
0.6	22.48	114.47
0.7	55.76	116.88
0.8	14.25	128.99
0.9	13.69	129.7
1	28.1	122.63
1.1	27.39	122.37
1.2	38.16	128.59
1.3	17.79	128.8
1.4	37.95	129.24
1.5	28.09	129.01
1.6	18.59	128.84
1.7	13.54	121.94
1.8	11.81	122
1.9	25.45	127.12
2	27.62	122.18
2.1	16.03	130.51
2.2	17.24	130.23
2.3	5.55	130.24
2.4	19.72	130.09
2.5	21.47	130.39
2.6	3.94	131.87
2.7	9.18	134.82
2.8	12.81	139.92
2.9	6.39	147.43
3	6.96	148.02
3.1	11.07	149.64
3.2	3.77	151.77
3.3	1.76	152.24
3.4	5.33	152.02
3.5	4.54	151.17
3.6	2.66	151.04
3.7	4.38	150.67
3.8	5.98	150.75
