0.1	79.68	23.01
0.2	66.11	18.5
0.3	55.42	17.94
0.4	13.03	22.06
0.5	4.96	55.12
0.6	5.74	141.42
0.7	1.89	178.19
0.8	6.5	173.97
0.9	4.18	175.79
1	31.39	173.47
1.1	6.18	173.19
1.2	5.75	172.7
1.3	7.07	172.12
1.4	13.53	158.92
1.5	5.57	144.01
1.6	11.95	132.37
1.7	8.03	130.66
1.8	25.48	129.18
1.9	10.59	131.35
2	14.46	135.53
2.1	9.92	142.02
2.2	4.84	150.32
2.3	16.58	158.75
2.4	57.31	161.18
2.5	45.29	162.62
2.6	46.53	166.99
2.7	81.73	160.5
2.8	74.65	29.74
2.9	85.17	1.68
3	77.85	16.36
3.1	71.84	17.12
3.2	10.96	11.79
3.3	13.05	60.69
3.4	21.77	165.11
3.5	21.61	169.7
3.6	21.34	165.52
3.7	23.9	168.08
3.8	6.66	169.15
3.9	22.73	172.73
4	33.24	176.54
4.1	40.87	179.88
4.2	16.08	176.97
4.3	27.77	171.77
4.4	27.48	155.24
4.5	69.29	130.88
4.6	27.87	106.26
4.7	54.84	93.59
4.8	82.7	40.91
4.9	49.73	35.01
5	40.58	30.59
5.1	44.83	39.86
5.2	10.7	97.98
5.3	64.75	137.94
5.4	36.68	165.87
5.5	36.01	168.41
5.6	11.67	170.36
5.7	13.56	170.96
5.8	24.31	173.62
5.9	30.31	170.65
6	29.21	165.46
6.1	32.09	161.32
6.2	30.71	161.78
6.3	20.94	159.53
6.4	18.72	157.87
6.5	30.58	152.44
6.6	53.27	132.36
6.7	13.41	99.98
6.8	16.2	84.05
6.9	64.16	85.72
7	17.71	64.15
7.1	15.04	62.8
7.2	4.71	88.31
7.3	19.94	104.55
7.4	53.91	146.3
7.5	25.59	168.84
7.6	12.11	176.53
7.7	41.01	179.93
7.8	16.93	177.88
7.9	26.55	173.46
8	49.08	173.94
8.1	24.92	150.59
8.2	32.76	156.53
8.3	24.36	80.14
8.4	22.24	52.22
8.5	26.43	77.89
8.6	52.66	144.12
8.7	30.8	91.7
8.8	5.4	16.01
8.9	14.76	13.04
9	20.5	13.04
9.1	31.51	13.04
9.2	62.59	13.04
9.3	28.62	13.04
9.4	37.32	13.04
9.5	19	13.04
9.6	14.04	13.04
9.7	27.12	13.04
9.8	28.58	13.04
9.9	15.91	13.04
10	44.27	13.04
10.1	25.96	13.04
10.2	58.12	13.04
10.3	46.55	13.04
10.4	52.64	128.46
10.5	66.78	85.79
10.6	59.41	74.66
10.7	38.44	71.2
10.8	20.46	71.85
10.9	9.33	84.85
11	10.39	107
11.1	16.17	145.89
11.2	45.15	159.65
11.3	23.42	165.39
