0.1	36.58	165.33
0.2	37.97	165.33
0.3	20.87	165.33
0.4	64.49	165.33
0.5	46.85	163.16
0.6	52.25	162.2
0.7	43.36	161.78
0.8	21.83	177.8
0.9	18.05	173.49
1	29.16	174.56
1.1	26.59	176.64
1.2	20.8	175.79
1.3	13.92	176.97
1.4	16.54	157.44
1.5	28.28	172.62
1.6	45.13	161.02
1.7	24.43	159.41
1.8	24.6	155
1.9	34.28	160.04
2	20.73	163.09
2.1	12.02	164.09
2.2	17.58	169.53
2.3	9.34	168.9
2.4	49.63	167.32
2.5	59.84	151.51
2.6	56.54	130.08
2.7	6.68	56.35
2.8	16.95	38.96
2.9	5.07	36.18
3	4.57	41.66
3.1	29.47	62.14
3.2	16.16	140.94
3.3	13.05	161.65
3.4	7.39	163.07
3.5	7.55	95.77
3.6	6.54	28.81
3.7	14.39	41.7
3.8	4.8	42.65
3.9	32.81	58.7
4	48.63	144.17
4.1	46.43	163.17
4.2	52.8	162.15
4.3	63.31	158.34
4.4	30.46	164.26
4.5	28.89	163.45
4.6	39.73	164.07
4.7	49.93	163.81
4.8	23.23	164.03
4.9	14.73	162.81
5	35.54	162.01
5.1	14.38	160.32
5.2	21.46	156.17
5.3	14.76	58.89
5.4	16.41	32.93
5.5	19.96	27.26
5.6	17.91	32.34
5.7	13.36	50.93
5.8	22.04	132.45
5.9	16.78	153.09
6	45.12	162.06
6.1	40.27	163.47
6.2	57.38	163.8
6.3	78.6	163.88
6.
