0.1	2.43	137.27
0.2	5.21	137.47
0.3	3.96	139.69
0.4	12.82	150.35
0.5	11.94	152.86
0.6	37.02	162.77
0.7	11.07	163.53
0.8	24.81	163.4
0.9	43.07	134.77
1	49.36	132.63
1.1	39.11	64.83
1.2	25.91	19.24
1.3	22.38	8.87
1.4	35.24	9.96
1.5	31.11	15.32
1.6	13.75	34.38
1.7	12.96	80.39
1.8	34.95	83.78
1.9	49.87	104.91
2	45.69	112.78
2.1	14.34	115.53
2.2	38.77	113.9
2.3	22.57	72.55
2.4	63.31	50.03
2.5	34.1	34.52
2.6	21.45	19.06
2.7	34.36	30.55
2.8	41.42	53.87
2.9	33.14	85
3	34.42	105.73
3.1	11.15	121.85
3.2	20.98	126.09
3.3	12.04	126.87
3.4	51.01	126.05
3.5	73.63	120.33
3.6	62.77	85.79
3.7	60.14	55.62
3.8	17.56	19.12
3.9	36.97	26.81
4	32.6	4.89
4.1	59.02	24.94
4.2	52.98	9.6
4.3	59.81	124.14
4.4	7.43	162.06
4.5	23.53	153.76
4.6	36.25	137.72
4.7	50.87	141.3
4.8	42.29	149.01
4.9	40.54	165.14
5	58.19	38.7
5.1	8.73	11.42
5.2	14.71	3.42
5.3	27.49	5.71
5.4	21.95	25.9
5.5	59.72	29.76
5.6	18.56	98.19
5.7	14.94	108.07
5.8	66.9	129.13
5.9	13.06	152.61
6	30.28	149.53
6.1	43.5	152.65
6.2	60.7	134.18
6.3	42.12	112.72
6.4	20.01	53.32
6.5	42.7	20.07
6.6	16.21	9.84
6.7	18.1	8.56
6.8	17.67	10.79
6.9	41.43	30.48
7	14.24	63.87
7.1	42.4	108.05
7.2	52.06	117.78
7.3	17.56	142.46
7.4	7.2	148.97
7.5	40.74	149.74
7.6	43.06	149.13
7.7	73.98	124.09
7.8	56.79	100.64
7.9	19.04	84.41
8	60.71	44.23
8.1	69.73	4.12
8.2	27.07	2.12
8.3	39.33	11.69
8.4	21.87	39.25
8.5	14.45	74.87
8.6	38.89	101.13
8.7	34.54	115.18
8.8	54.6	130.68
8.9	17.71	151.96
9	44.82	153.6
9.1	29.93	154.06
9.2	22.89	152.74
9.3	53.06	122.55
9.4	74.84	95.53
9.5	34.81	9.6
9.6	87.55	23.53
9.7	10.43	10.75
9.8	25.68	7.42
9.9	23.34	25.51
10	26.85	52.77
10.1	66.73	95.78
10.2	14.56	114.15
10.3	15.98	150.43
10.4	37.92	143.06
10.5	18.56	148.74
10.6	19.79	149.86
10.7	29.98	146.55
10.8	13.39	142.82
10.9	18.98	140.18
11	50.26	135.11
11.1	42.14	123.09
11.2	33.7	122.63
11.3	8.84	134.81
11.4	12.74	138.12
11.5	48.47	131.91
11.6	8.02	144.48
11.7	21.82	162.19
11.8	24.79	165.2
11.9	10.32	166
12	26.41	168.24
12.1	19.59	166.8
12.2	42.39	166.13
12.3	12.7	165.6
12.4	18.69	166.05
12.5	4.86	165.71
12.6	8.84	163.87
12.7	
