1	32.88	168.47
2	15.27	170.5
3	34.11	170.34
4	49.14	169.27
5	65.24	169.68
6	69.98	167.58
7	58.46	170.53
8	70.11	174.07
9	17.46	168.7
10	5.54	164.85
11	2.76	168.72
12	5.85	179.66
13	19.39	175.54
14	4.48	175.84
15	2.31	174.86
16	3.17	171.03
17	1.19	166.72
18	1.8	169.5
19	0.92	167.47
20	1.76	168.31
21	0.93	167.58
22	2.78	166.66
23	3.6	163.68
24	6.81	161.77
25	4.25	160.78
26	2.54	160.16
27	5.76	159.95
28	4.84	159.76
29	4.31	159.68
30	4.49	163.59
31	4.72	164.63
32	4.02	165.92
33	3.19	165.6
34	3.42	165.45
35	4.86	164.65
36	7.12	164.59
37	2.48	164.14
38	3.97	164.79
39	4.36	165.11
40	3.51	165.35
41	5.86	165.65
42	2.24	165.7
43	1.34	166.05
44	3.89	166.16
45	3.97	166.17
46	2.18	166.21
47	3.28	166.18
48	2.26	166.16
49	2.38	166.03
50	2.25	165.65
51	4.52	168.17
52	3.04	167.47
53	1.53	167.8
54	3.23	167.13
55	2.78	166.28
56	3.84	165.51
57	5.72	165.23
58	5.23	165.14
59	2.74	165.09
60	7.68	165.03
61	2.38	164.98
62	1.83	165.17
63	3.71	164.94
64	3.4	163.5
65	1.39	161.17
66	2.3	160.22
67	1.31	168.03
68	0.77	174.63
69	0.77	176.92
70	1.34	174.51
71	1.29	174.18
72	1.67	169.6
73	1	170.61
74	1.63	22.36
75	1.48	27.55
76	1.46	40.87
77	1.22	38.14
78	1.47	41.53
79	0.85	36.67
80	1.43	37.68
81	1.56	33.03
82	2.54	33.74
83	3.75	41.94
84	8.6	39.97
85	11.07	50.01
86	15.54	42.05
87	27.19	118.05
88	33.67	163.32
89	9.15	155.56
90	39.06	127.33
91	9.65	179.7
92	11.85	43.93
93	11.77	79.61
94	32.26	42.7
95	19.72	42.7
96	4.7	42.7
97	4.16	42.7
98	9.43	42.7
99	15.15	42.7
100	3.95	42.7
101	7.84	42.7
102	11.87	42.7
103	3.32	42.7
104	5.54	42.7
105	23.05	42.7
106	11.84	42.7
107	26.43	42.7
108	11.95	42.7
109	7.09	42.7
110	6.45	42.7
111	10.21	42.7
112	22.76	42.7
113	10.31	42.7
114	8.54	42.7
115	14.33	42.7
116	12.98	42.7
117	6.6	42.7
118	9.58	42.7
119	11.68	42.7
120	19.27	42.7
121	11.07	42.7
122	6.5	42.7
123	16.14	42.7
124	9.28	42.7
125	7.02	42.7
126	17.51	42.7
127	29.75	42.7
128	65.18	42.7
129	34.5	42.7
130	5.04	42.7
131	6.21	42.7
132	20.08	42.7
133	1.82	42.7
134	4.09	42.7
135	1.53	42.7
136	2.45	42.7
137	3.44	42.7
138	6.62	42.7
139	4.91	42.7
140	2.02	42.7
141	3.8	42.7
142	3.63	42.7
143	9.03	42.7
144	2.57	42.7
145	13.9	42.7
146	5.96	125.77
147	17.82	43.98
148	9.26	77.14
149	2.71	50.23
150	2.85	135.8
151	9.83	11.76
152	11.33	145.93
153	5.75	131.26
154	8.22	177.64
155	4.34	161.42
156	8.27	107
157	26.58	114.81
158	5.01	119.63
159	8.92	127.77
160	7.51	132.39
161	4.02	125.77
162	3.67	125.75
163	23.65	125.77
164	5.74	125.75
165	14.66	124.26
166	25.06	124.16
167	6.21	124.16
168	15.09	124.16
169	8.47	124.16
170	30.7	124.16
171	15.03	124.16
172	3.97	124.16
173	10.34	124.16
174	20.18	124.16
175	3.5	124.16
176	5.71	124.16
177	15.2	124.16
178	14.39	124.16
179	4.9	124.16
180	26.14	124.16
181	12.58	124.16
182	1.94	124.16
183	3	124.16
184	1.24	124.16
185	3.62	124.16
186	10.36	124.16
187	8.3	124.16
188	17.91	124.16
189	14.88	124.16
190	7.28	124.16
191	4.54	124.16
192	2.21	124.16
193	3.51	124.16
194	1.29	124.16
195	5.55	124.16
196	7.51	124.16
197	2.03	124.16
198	21.69	124.16
199	48.12	124.16
200	23.43	124.16
201	22.37	124.16
202	44.98	124.16
203	30.01	124.16
204	23.99	124.16
205	21.66	124.16
206	26.44	155.71
207	16.47	161.78
208	25.01	129.4
209	20.11	119.9
210	39.87	179.5
211	7.79	179.41
212	31.6	179.53
213	9.68	7.6
214	9.46	4.7
215	41.61	2.8
216	4.14	0.95
217	10.91	3.54
218	38.61	5.43
219	8.21	4.31
220	14.2	7.36
221	3.28	8.27
222	3.75	4.74
223	2.66	7.53
224	13.36	3.06
225	9.42	0.57
226	14.29	0.87
227	22.09	9.44
228	45.19	23.38
229	7.61	24.21
230	1.83	3.85
231	13.44	6.82
232	15.69	1.83
233	5.85	1.14
234	10.75	0.31
235	2.06	3.66
236	2.01	8.17
237	4.34	6.96
238	3.47	6.51
239	3.87	8.3
240	2	10.62
241	4.85	19.21
242	3.07	32.39
243	11.84	78.67
244	15.7	113.36
245	4.63	106.76
246	6.47	106.63
247	7.94	106.71
248	6.16	68.34
249	2.34	76.3
250	2.88	83.01
251	17.99	67.33
252	7.97	64.93
253	2.11	56.17
254	2.49	81.65
255	8.23	78.78
256	9.8	81.14
257	9.72	77.95
258	4.65	72.89
259	22.69	176.08
260	8.49	176.78
261	7.62	175.4
262	27.44	55.55
263	4.13	54.88
264	12.67	78.71
265	1.52	51.24
266	10.63	9.11
267	4.81	5.96
268	6.17	3.59
269	12.72	13.73
270	6.29	23.05
271	2.25	28.41
272	2.06	21.92
273	2.82	21.15
2
