1	55.12	119.58
2	41.06	123.83
3	62.18	129.22
4	52.47	131.68
5	13.28	135.61
6	52.82	138.88
7	81.33	137.94
8	55.36	138.29
9	86.85	136.9
10	43.91	137.24
11	96.34	138.29
12	56.51	136.04
13	84.63	133.35
14	87.56	129.4
15	81.96	117.93
16	86.18	87.17
17	77.64	74.93
18	88.85	68.67
19	81.46	65.82
20	84.3	63.41
21	27.22	62.37
22	64.38	64.65
23	60.26	83.45
24	67.51	76.74
25	44.17	91.98
26	42.58	108.84
27	59.21	85.34
28	51.33	103.79
29	50.86	105.1
30	75.52	109.25
31	28.84	110.63
32	54.75	108.33
33	60.29	101.94
34	46.94	86.59
35	80.79	81.23
36	66.98	75.55
37	87.17	71.71
38	71.32	68.55
39	29.2	67.61
40	27.41	68.34
41	19.31	67.69
42	13.79	68.51
43	9.19	87.89
44	18.76	77.41
45	32.31	78.87
46	26.53	80.75
47	52.35	84.5
48	32.28	89.51
49	45.03	91.91
50	39.86	94.09
51	37.98	94.32
52	49.92	89.54
53	48.48	82.95
54	54.3	75.65
55	67.61	70.3
56	61.1	64.53
57	91.5	63.76
58	37.97	60.77
59	34.39	64.04
60	31.29	63.55
61	67.83	69.01
62	47.77	74.13
63	28.97	79.42
64	28.78	84.79
65	69.5	92.73
66	53.48	96.33
67	70.26	106.05
68	84.44	105.52
69	74.78	103.05
70	43.79	90.47
71	75.56	80.2
72	63.95	80.9
73	76.69	82.15
74	74.07	72.24
75	30.57	65.4
76	73.78	63.22
77	46.19	63.7
78	33.22	64.04
79	54.05	88.13
80	42.27	88.27
81	44.05	89.73
82	24.58	110.61
83	29	114.36
84	67.31	115.81
85	60.27	115.18
86	34.87	110.63
87	43.94	85.98
88	34.32	72.99
89	37.09	72.94
90	39.22	66.47
91	64.76	60.48
92	30.11	59.23
93	45.61	60.11
94	59.48	64.77
95	64.54	65.35
96	22.61	69.04
97	28.58	73.15
98	29.94	77.47
99	11.67	82.13
100	42	86.34
101	44.28	89.7
102	44.65	87.97
103	53.3	81.95
104	53.91	75.82
105	43.41	70.09
106	61.17	65.34
107	66.08	64.92
108	56.18	62.49
109	45.1	62.64
110	19.04	66.92
111	42.98	67.67
112	46.4	69.92
113	29.89	75.14
114	14.73	83.91
115	32.54	93.43
116	45.23	95.57
117	61.08	92.28
118	29.69	110.66
119	22.98	108.6
120	75.89	95.22
121	81.56	84.28
122	44.09	79.77
123	50.43	77.83
124	32.85	84.2
125	16.4	90.87
126	48.06	85.69
127	40.24	106.59
128	52.36	111.65
129	58.04	117.47
130	29.49	119.02
131	62.57	115.03
132	53.8	95.03
133	45.71	94.44
134	55.95	86.86
135	53.63	67.14
136	22.7	65.66
137	42.53	66.95
138	36.21	66.94
139	22.34	73.82
140	21.63	74.11
141	18.92	78.6
142	30.6	82.74
143	54.28	86.85
144	54.32	86.25
145	62.19	80.82
146	57.9	77.63
147	46.87	72.34
148	50.11	67.18
149	33.87	67.62
150	30.66	64.75
151	11.69	68.1
152	60.38	78.93
153	65.6	85.27
154	21.75	108.57
155	36.25	105
156	26.21	109.08
157	34.18	97.73
158	65.31	109.45
159	32.17	92.35
160	55.58	79.9
161	59.91	66.52
162	17.43	66.13
163	36.44	68.68
164	14.86	67.9
165	13.26	78.57
166	18.9	93.03
167	20.18	139.87
168	11.17	148.7
169	21.89	154.54
