0.1	30.23	171.93
0.2	54.49	169.36
0.3	36.87	169.06
0.4	43.45	169.99
0.5	44.06	171.51
0.6	27.77	171.79
0.7	34.57	175.76
0.8	34.19	174.34
0.9	10.02	173.06
1	26.4	178.73
1.1	17.75	179.51
1.2	24.06	178.07
1.3	6.14	160.98
1.4	4.6	157.16
1.5	2.33	151.42
1.6	3.19	156.01
1.7	10.25	155.71
1.8	11.95	158.68
1.9	26.06	153.76
2	38.02	151.11
2.1	19.97	166.99
2.2	10.35	178.86
2.3	42.63	172.24
2.4	50.99	156.33
2.5	48.03	178.94
2.6	46.82	124.91
2.7	29.47	94.91
2.8	34.62	125.42
2.9	33.41	117.35
3	65.75	126.6
3.1	36.38	121.1
3.2	29.66	115.18
3.3	56.27	116.99
3.4	9.08	127.88
3.5	33.57	130.25
3.6	49.23	132.8
3.7	64.13	127.96
3.8	28.34	133.67
3.9	52.54	135.12
4	30.83	137.13
4.1	27	138.75
4.2	13.24	136.77
4.3	54.12	136.62
4.4	31.77	135.57
4.5	7.93	137.15
4.6	10.94	135.1
4.7	25.81	136.51
4.8	12.01	140.11
4.9	38.5	153.81
5	59.07	154.39
5.1	26.95	140.73
5.2	32.31	140.24
5.3	61.66	139.92
5.4	39.44	144.8
5.5	30.55	143.97
5.6	15.47	172.28
5.7	6.22	169.41
5.8	17.55	171.16
5.9	41.61	170.63
6	26.09	164.42
6.1	23.78	168.66
6.2	30.11	169.16
6
