1	5.54	103.74
2	11.03	100.95
3	9.86	45.57
4	37.62	46.09
5	81.58	50.36
6	64.05	50.22
7	92.62	88.82
8	48.89	2.72
9	68.54	4.05
10	52.85	4.02
11	59.3	2.36
12	80.1	0.15
13	78.13	1.66
14	85.51	5.12
15	76.12	171.59
16	63.38	32.18
17	69.93	14.04
18	58.99	41.13
19	54.16	39.96
20	49.32	75.56
21	43.77	88.45
22	47.15	88.66
23	77.01	93.57
24	77.32	90.57
25	68.05	89.85
26	75.4	91.01
27	40.82	91.16
28	23.41	91.08
29	46.02	91.47
30	50.49	93.97
31	38.13	95.57
32	12.21	97.23
33	10.29	100.35
34	7.96	100.47
35	5.81	80.23
36	9.5	94.71
37	2.64	91.5
38	4.31	77.39
