0	12.0	-38.0	-29.0	-18.0	-10.0	126.0	-30.0	71.0	27.84
1	-45.0	-128.0	94.0	-15.0	34.0	-9.0	109.0	-40.0	31.08
2	63.0	-42.0	7.0	-66.0	-16.0	14.0	58.0	63.0	34.07
3	-42.0	-8.0	62.0	9.0	-71.0	-5.0	-77.0	40.0	41.77
4	-110.0	-17.0	5.0	37.0	-2.0	-50.0	-82.0	52.0	32.58
5	-18.0	82.0	-52.0	4.0	-28.0	-2.0	0.0	8.0	46.42
6	-114.0	6.0	100.0	93.0	-9.0	24.0	-24.0	104.0	42.01
7	57.0	127.0	105.0	13.0	8.0	19.0	16.0	69.0	39.65
8	-60.0	76.0	-52.0	-23.0	64.0	9.0	112.0	9.0	42.01
9	65.0	25.0	78.0	16.0	24.0	39.0	27.0	-12.0	56.87
10	106.0	76.0	20.0	15.0	26.0	32.0	114.0	-39.0	62.02
11	-82.0	-114.0	87.0	-25.0	-62.0	-33.0	-54.0	46.0	74.37
12	60.0	33.0	76.0	15.0	-8.0	32.0	83.0	4.0	72.93
13	86.0	-6.0	-38.0	44.0	-78.0	18.0	-111.0	10.0	63.75
14	100.0	55.0	34.0	24.0	4.0	5.0	-29.0	-33.0	62.02
15	-62.0	-90.0	-128.0	9.0	37.0	-67.0	127.0	-58.0	61.35
16	115.0	89.0	35.0	-8.0	0.0	37.0	-100.0	-23.0	67.39
17	115.0	-1.0	-10.0	9.0	67.0	-19.0	-69.0	-6.0	71.9
18	-124.0	34.0	-6.0	-102.0	29.0	5.0	-12.0	-8.0	65.67
19	-38.0	127.0	28.0	-16.0	-4.0	36.0	37.0	-128.0	75.9
20	-25.0	32.0	62.0	10.0	-36.0	-1.0	-63.0	-93.0	81.17
21	-113.0	4.0	-82.0	-63.0	-2.0	-119.0	-98.0	24.0	81.17
22	20.0	73.0	18.0	18.0	-34.0	31.0	-90.0	23.0	100.85
23	-75.0	-35.0	17.0	76.0	-15.0	15.0	56.0	79.0	82.27
24	76.0	-55.0	114.0	78.0	-28.0	-128.0	29.0	-45.0	84.2
25	110.0	97.0	16.0	63.0	-30.0	-11.0	-109.0	-21.0	78.94
26	-4.0	30.0	-35.0	-66.0	-19.0	47.0	44.0	-4.0	95.83
27	80.0	112.0	-68.0	-5.0	-35.0	7.0	67.0	-31.0	86.83
28	102.0	95.0	30.0	-29.0	-62.0	38.0	6.0	3.0	95.83
29	12.0	58.0	-72.0	18.0	43.0	2.0	-112.0	-35.0	80.62
30	105.0	28.0	-32.0	-25.0	-43.0	-84.0	94.0	92.0	101.37
