0	-4.0	-112.0	13.0	-69.0	1.0	4.0	-1.0	5.0	50.73
1	24.0	28.0	-35.0	35.0	9.0	1.0	-4.0	4.0	50.39
2	39.0	-79.0	2.0	0.0	-3.0	24.0	-6.0	-7.0	50.39
3	21.0	-22.0	-110.0	2.0	-3.0	0.0	-7.0	1.0	50.96
4	-125.0	-35.0	-48.0	21.0	-7.0	-29.0	-18.0	3.0	50.84
5	127.0	81.0	-102.0	34.0	-6.0	-6.0	-6.0	3.0	51.44
6	76.0	-60.0	-13.0	-9.0	-3.0	-9.0	4.0	8.0	53.36
7	-39.0	68.0	48.0	80.0	4.0	-2.0	-15.0	2.0	53.96
8	-33.0	-85.0	-83.0	-85.0	3.0	10.0	4.0	-5.0	54.12
9	-85.0	94.0	36.0	103.0	7.0	10.0	-5.0	1.0	56.31
10	-13.0	44.0	-87.0	48.0	7.0	3.0	-9.0	6.0	53.96
11	17.0	-56.0	88.0	87.0	1.0	15.0	-3.0	14.0	54.61
12	-1.0	-88.0	-10.0	-32.0	-5.0	-5.0	-1.0	0.0	55.17
13	37.0	-31.0	-11.0	-9.0	-10.0	-16.0	-8.0	-8.0	56.85
14	27.0	-30.0	33.0	-96.0	-3.0	-1.0	4.0	-10.0	59.22
15	-65.0	105.0	13.0	106.0	3.0	-10.0	-3.0	-10.0	60.22
16	2.0	-27.0	0.0	-19.0	-12.0	1.0	14.0	11.0	71.55
17	-10.0	43.0	-20.0	22.0	1.0	-1.0	-6.0	-4.0	91.14
18	-11.0	85.0	25.0	22.0	-5.0	6.0	-2.0	27.0	102.62
19	82.0	-67.0	46.0	34.0	-5.0	-10.0	8.0	-10.0	85.17
20	52.0	107.0	46.0	87.0	10.0	-7.0	-5.0	2.0	65.28
21	-17.0	3.0	-60.0	-34.0	0.0	-12.0	-2.0	-19.0	72.85
22	-11.0	37.0	-46.0	-17.0	4.0	11.0	-6.0	-20.0	103.61
23	61.0	-39.0	62.0	-33.0	5.0	3.0	0.0	34.0	85.17
24	-57.0	46.0	-16.0	-52.0	-6.0	4.0	1.0	0.0	88.62
25	-12.0	23.0	34.0	48.0	0.0	0.0	12.0	-20.0	73.42
26	-31.0	-2.0	-128.0	17.0	6.0	7.0	1.0	4.0	65.28
27	-33.0	-68.0	-24.0	-14.0	0.0	-5.0	8.0	-10.0	64.8
28	-22.0	61.0	21.0	-4.0	2.0	8.0	-6.0	16.0	80.99
29	27.0	105.0	10.0	-14.0	2.0	-8.0	-5.0	-12.0	71.55
30	127.0	-13.0	47.0	1.0	5.0	15.0	-11.0	6.0	98.03
