0	1.0	-42.0	46.0	15.0	6.0	17.0	-9.0	10.0	77.36
1	-5.0	110.0	-128.0	38.0	4.0	-5.0	9.0	-2.0	87.32
2	40.0	37.0	-13.0	-32.0	2.0	-8.0	20.0	-10.0	86.16
3	24.0	-84.0	1.0	-31.0	-22.0	-11.0	-8.0	-4.0	73.72
4	-29.0	-10.0	-1.0	14.0	-2.0	28.0	3.0	-16.0	74.83
5	-16.0	-111.0	-43.0	125.0	10.0	-2.0	-9.0	-3.0	58.94
6	0.0	-14.0	60.0	-45.0	4.0	10.0	-6.0	17.0	57.48
7	-51.0	-53.0	-41.0	-128.0	-2.0	-24.0	-6.0	2.0	60.36
8	28.0	-92.0	-38.0	19.0	9.0	6.0	20.0	-6.0	55.53
9	-13.0	1.0	127.0	-31.0	-2.0	14.0	-12.0	40.0	59.15
10	-90.0	-11.0	-31.0	-52.0	-15.0	-7.0	6.0	30.0	63.28
11	34.0	-64.0	-34.0	4.0	-4.0	19.0	-4.0	-20.0	65.97
12	100.0	-10.0	-7.0	31.0	3.0	8.0	-3.0	-7.0	61.41
13	105.0	85.0	51.0	-128.0	-1.0	28.0	1.0	37.0	70.26
14	-4.0	-77.0	-36.0	127.0	-11.0	-27.0	-13.0	-3.0	68.28
15	-38.0	17.0	-1.0	-81.0	0.0	18.0	-16.0	-1.0	67.17
16	-87.0	57.0	-21.0	69.0	5.0	-17.0	-6.0	2.0	59.15
17	14.0	71.0	111.0	15.0	-1.0	-25.0	-16.0	-1.0	55.6
18	30.0	-5.0	-71.0	-2.0	-11.0	-24.0	11.0	-24.0	61.41
19	-11.0	127.0	-82.0	4.0	11.0	-33.0	4.0	-5.0	56.97
20	-1.0	-36.0	18.0	-48.0	8.0	0.0	3.0	-5.0	56.9
21	15.0	-53.0	-12.0	-23.0	9.0	1.0	12.0	-4.0	53.46
22	-9.0	-97.0	-34.0	-128.0	1.0	8.0	-7.0	-10.0	52.33
23	36.0	-107.0	5.0	16.0	3.0	-32.0	-13.0	-5.0	55.6
24	-24.0	84.0	54.0	-114.0	7.0	8.0	-2.0	-7.0	60.36
25	-20.0	33.0	14.0	-2.0	4.0	2.0	-9.0	13.0	56.37
26	-70.0	-54.0	-5.0	34.0	-4.0	-12.0	-8.0	2.0	59.58
27	-13.0	121.0	-88.0	41.0	-4.0	-17.0	12.0	0.0	56.9
28	-28.0	4.0	1.0	-115.0	2.0	3.0	6.0	6.0	64.15
29	-22.0	-38.0	121.0	-1.0	3.0	16.0	-7.0	37.0	68.28
30	-10.0	83.0	-128.0	14.0	7.0	-2.0	-14.0	-17.0	70.26
31	-62.0	-37.0	-42.0	-4.0	-13.0	-3.0	8.0	-13.0	80.47
32	-29.0	-113.0	81.0	9.0	-5.0	28.0	-1.0	20.0	77.36
33	-77.0	34.0	-9.0	-82.0	-15.0	-16.0	6.0	1.0	77.36
34	-28.0	-5.0	32.0	127.0	2.0	-1.0	10.0	-5.0	80.47
35	44.0	64.0	14.0	-3.0	14.0	-6.0	17.0	-10.0	82.18
36	-13.0	16.0	5.0	13.0	-11.0	-2.0	6.0	-6.0	86.28
37	-14.0	-71.0	-110.0	10.0	17.0	11.0	8.0	-24.0	86.28
38	-20.0	-38.0	-13.0	85.0	10.0	6.0	-2.0	13.0	88.97
39	21.0	-114.0	-74.0	-34.0	-3.0	-17.0	-16.0	-12.0	91.77
40	53.0	48.0	47.0	-6.0	-11.0	-17.0	-14.0	6.0	88.97
41	-41.0	22.0	-25.0	8.0	8.0	-11.0	10.0	-31.0	93.36
42	127.0	-63.0	-30.0	27.0	0.0	0.0	3.0	2.0	93.36
43	-13.0	-88.0	26.0	14.0	-11.0	-11.0	4.0	-24.0	91.69
44	-113.0	22.0	0.0	-6.0	-1.0	1.0	12.0	1.0	99.09
45	51.0	127.0	-11.0	34.0	19.0	33.0	-6.0	2.0	94.81
46	13.0	7.0	38.0	69.0	-5.0	0.0	-13.0	4.0	94.97
47	61.0	38.0	60.0	-24.0	4.0	-15.0	-2.0	-41.0	112.31
48	58.0	61.0	32.0	-5.0	-17.0	-19.0	-7.0	-1.0	99.09
49	-56.0	82.0	-10.0	17.0	8.0	4.0	-1.0	17.0	102.37
50	-74.0	-108.0	-25.0	39.0	2.0	-3.0	-25.0	-31.0	114.66
51	-29.0	86.0	45.0	-8.0	19.0	0.0	2.0	-3.0	99.13
52	15.0	1.0	34.0	-11.0	3.0	-16.0	-13.0	-7.0	105.28
53	14.0	2.0	-61.0	-17.0	-10.0	-1.0	-7.0	-9.0	108.37
54	-45.0	-1.0	-30.0	-6.0	10.0	-15.0	-7.0	34.0	99.13
55	30.0	57.0	3.0	124.0	4.0	58.0	-16.0	7.0	114.66
56	-128.0	-102.0	-9.0	-31.0	-23.0	-3.0	8.0	32.0	108.37
57	-64.0	-109.0	-25.0	-7.0	-7.0	13.0	-13.0	6.0	110.45
58	57.0	127.0	-13.0	-1.0	-3.0	1.0	12.0	0.0	116.14
59	-22.0	-60.0	-34.0	-51.0	-3.0	-2.0	-5.0	-21.0	117.84
60	-59.0	-47.0	127.0	-28.0	11.0	1.0	-10.0	-5.0	124.19
61	-109.0	-35.0	-28.0	6.0	-9.0	-2.0	0.0	-21.0	127.95
62	116.0	-68.0	-91.0	4.0	-7.0	-11.0	-7.0	10.0	124.51
63	33.0	-69.0	50.0	11.0	-3.0	-8.0	-8.0	3.0	117.84
64	72.0	59.0	115.0	-90.0	14.0	-10.0	5.0	-10.0	125.8
65	13.0	-18.0	51.0	18.0	-4.0	19.0	31.0	-5.0	125.85
66	119.0	-71.0	-128.0	14.0	-7.0	-21.0	-2.0	-11.0	124.82
67	-54.0	-103.0	28.0	-11.0	-2.0	-10.0	15.0	0.0	124.2
68	84.0	127.0	17.0	-66.0	-6.0	23.0	-10.0	3.0	127.95
69	-25.0	66.0	-34.0	24.0	5.0	-5.0	2.0	-4.0	125.8
70	-50.0	121.0	-13.0	26.0	3.0	-21.0	19.0	13.0	120.22
71	105.0	127.0	60.0	56.0	-10.0	-3.0	5.0	4.0	109.54
72	-36.0	-58.0	17.0	-25.0	-8.0	22.0	-16.0	-19.0	116.28
73	9.0	-118.0	39.0	7.0	2.0	-18.0	1.0	-23.0	116.28
74	-100.0	36.0	25.0	-25.0	-1.0	-14.0	1.0	9.0	124.11
75	1.0	15.0	-10.0	-6.0	-7.0	19.0	-11.0	-5.0	103.75
76	14.0	-25.0	41.0	-11.0	-10.0	3.0	-19.0	-2.0	96.79
77	-48.0	65.0	-30.0	34.0	4.0	5.0	21.0	0.0	89.39
78	0.0	23.0	-76.0	-21.0	-3.0	9.0	1.0	13.0	83.51
79	-64.0	-42.0	62.0	-75.0	-7.0	-3.0	-13.0	-31.0	71.68
