0.1	82.24	132.61
0.2	49.95	128.26
0.3	72.72	98.01
0.4	55.2	74.76
0.5	41.43	77.48
0.6	79.25	45.88
0.7	67.85	33.67
0.8	71.47	35.24
0.9	62.1	34.57
1	57.31	22.54
1.1	44.29	17.92
1.2	60.09	19.3
1.3	73.22	35.2
1.4	91.12	46.2
1.5	48.32	52.05
1.6	31.03	31.91
1.7	50.38	84.73
1.8	22.6	135.39
1.9	28.62	103.3
2	19.81	119.31
