0	-21.0	-24.0	-40.0	86.0	15.0	9.0	9.0	0.0	62.12
1	-40.0	-63.0	6.0	-6.0	-18.0	1.0	-9.0	4.0	51.81
2	-58.0	-25.0	-4.0	-26.0	10.0	32.0	4.0	-26.0	66.44
3	-62.0	-3.0	-16.0	-24.0	-5.0	11.0	-4.0	15.0	70.14
4	6.0	-71.0	49.0	-34.0	11.0	-18.0	-6.0	-22.0	54.14
5	-18.0	73.0	-63.0	-34.0	4.0	3.0	-34.0	11.0	80.87
6	82.0	-87.0	1.0	1.0	0.0	-11.0	21.0	0.0	99.39
7	28.0	-26.0	83.0	-7.0	10.0	9.0	-5.0	3.0	113.55
8	-24.0	26.0	52.0	-37.0	-11.0	-19.0	-4.0	5.0	125.09
9	-17.0	20.0	28.0	-89.0	-4.0	5.0	3.0	7.0	126.64
10	-39.0	60.0	-4.0	-7.0	-7.0	11.0	2.0	16.0	126.64
11	17.0	45.0	10.0	110.0	-7.0	15.0	-5.0	-13.0	127.98
12	13.0	-12.0	1.0	-5.0	10.0	-14.0	25.0	-10.0	130.12
13	-3.0	-24.0	2.0	-4.0	18.0	1.0	0.0	-9.0	128.34
14	-5.0	60.0	25.0	-17.0	-6.0	3.0	11.0	19.0	134.99
15	-1.0	-4.0	-4.0	-108.0	8.0	-9.0	-16.0	5.0	135.64
16	40.0	-77.0	-31.0	11.0	-7.0	-12.0	-7.0	31.0	133.1
17	11.0	-5.0	42.0	-3.0	-2.0	-12.0	9.0	-17.0	130.12
18	-1.0	-54.0	-31.0	49.0	12.0	1.0	1.0	-6.0	130.76
19	-1.0	30.0	54.0	-13.0	-17.0	-1.0	15.0	-5.0	130.43
20	-43.0	63.0	-49.0	-10.0	0.0	-7.0	9.0	9.0	131.86
21	43.0	7.0	0.0	36.0	-19.0	-2.0	5.0	-2.0	135.64
22	-19.0	99.0	44.0	-62.0	11.0	-10.0	-6.0	-11.0	130.43
23	25.0	26.0	63.0	-29.0	4.0	-2.0	-16.0	-9.0	119.76
24	29.0	-23.0	14.0	-20.0	20.0	4.0	-13.0	-14.0	123.89
25	-72.0	10.0	-7.0	93.0	1.0	2.0	9.0	-37.0	122.57
26	-10.0	40.0	-7.0	-5.0	-9.0	3.0	-14.0	-9.0	110.55
27	52.0	-72.0	26.0	16.0	10.0	-22.0	-1.0	10.0	108.18
28	82.0	14.0	0.0	-11.0	6.0	-4.0	-19.0	-9.0	90.1
29	-18.0	56.0	-37.0	25.0	6.0	-2.0	1.0	-19.0	118.84
30	28.0	-22.0	22.0	-8.0	-6.0	-22.0	1.0	-20.0	123.98
31	32.0	63.0	2.0	-14.0	-9.0	9.0	-8.0	-25.0	126.5
32	-2.0	-8.0	-67.0	-99.0	-9.0	-24.0	-2.0	-18.0	89.91
33	6.0	-58.0	-6.0	124.0	26.0	-2.0	-12.0	9.0	118.84
34	-18.0	27.0	2.0	72.0	4.0	8.0	10.0	-6.0	102.77
35	-98.0	-1.0	-19.0	0.0	7.0	18.0	-36.0	-19.0	89.91
36	-22.0	11.0	-32.0	-3.0	-10.0	-14.0	-10.0	-4.0	102.77
37	-47.0	62.0	-61.0	-15.0	16.0	-1.0	-9.0	2.0	116.24
38	-13.0	8.0	3.0	5.0	-13.0	-18.0	-11.0	45.0	111.79
